 NODE_NUM  TIME  DATE   X Y A_CONC     B_CONC    C_CONC
1084           0.00 01/01/2024       3.27     509.03     0.0000     0.0000     0.0000
1085           0.00 01/01/2024       5.00     509.03     0.0000     0.0000     0.0000
1086           0.00 01/01/2024       0.00     507.79     0.0000     0.0000     0.0000
1087           0.00 01/01/2024       0.75     507.79     0.0000     0.0000     0.0000
1088           0.00 01/01/2024       1.80     507.79     0.0000     0.0000     0.0000
1089           0.00 01/01/2024       3.27     507.79     0.0000     0.0000     0.0000
1090           0.00 01/01/2024       5.00     507.79     0.0000     0.0000     0.0000
1091           0.00 01/01/2024       0.00     506.55     0.0000     0.0000     0.0000
1092           0.00 01/01/2024       0.75     506.55     0.0000     0.0000     0.0000
1093           0.00 01/01/2024       1.80     506.55     0.0000     0.0000     0.0000
1094           0.00 01/01/2024       3.27     506.55     0.0000     0.0000     0.0000
1095           0.00 01/01/2024       5.00     506.55     0.0000     0.0000     0.0000
1096           0.00 01/01/2024       0.00     505.30     0.0000     0.0000     0.0000
1097           0.00 01/01/2024       0.75     505.30     0.0000     0.0000     0.0000
1098           0.00 01/01/2024       1.80     505.30     0.0000     0.0000     0.0000
1099           0.00 01/01/2024       3.27     505.30     0.0000     0.0000     0.0000
1100           0.00 01/01/2024       5.00     505.30     0.0000     0.0000     0.0000
1101           0.00 01/01/2024       0.00     504.06     0.0000     0.0000     0.0000
1102           0.00 01/01/2024       0.75     504.06     0.0000     0.0000     0.0000
1103           0.00 01/01/2024       1.80     504.06     0.0000     0.0000     0.0000
1104           0.00 01/01/2024       3.27     504.06     0.0000     0.0000     0.0000
1105           0.00 01/01/2024       5.00     504.06     0.0000     0.0000     0.0000
1106           0.00 01/01/2024       0.00     502.81     0.0000     0.0000     0.0000
1107           0.00 01/01/2024       0.75     502.81     0.0000     0.0000     0.0000
1108           0.00 01/01/2024       1.80     502.81     0.0000     0.0000     0.0000
1109           0.00 01/01/2024       3.27     502.81     0.0000     0.0000     0.0000
1110           0.00 01/01/2024       5.00     502.81     0.0000     0.0000     0.0000
1111           0.00 01/01/2024       0.00     501.57     0.0000     0.0000     0.0000
1112           0.00 01/01/2024       0.75     501.57     0.0000     0.0000     0.0000
1113           0.00 01/01/2024       1.80     501.57     0.0000     0.0000     0.0000
1114           0.00 01/01/2024       3.27     501.57     0.0000     0.0000     0.0000
1115           0.00 01/01/2024       5.00     501.57     0.0000     0.0000     0.0000
1116           0.00 01/01/2024       0.00     500.32     0.0000     0.0000     0.0000
1117           0.00 01/01/2024       0.75     500.32     0.0000     0.0000     0.0000
1118           0.00 01/01/2024       1.80     500.32     0.0000     0.0000     0.0000
1119           0.00 01/01/2024       3.27     500.32     0.0000     0.0000     0.0000
1120           0.00 01/01/2024       5.00     500.32     0.0000     0.0000     0.0000
1121           0.00 01/01/2024       0.00     499.07     0.0000     0.0000     0.0000
1122           0.00 01/01/2024       0.75     499.07     0.0000     0.0000     0.0000
1123           0.00 01/01/2024       1.80     499.07     0.0000     0.0000     0.0000
1124           0.00 01/01/2024       3.27     499.07     0.0000     0.0000     0.0000
1125           0.00 01/01/2024       5.00     499.07     0.0000     0.0000     0.0000
1126           0.00 01/01/2024       0.00     497.82     0.0000     0.0000     0.0000
1127           0.00 01/01/2024       0.75     497.82     0.0000     0.0000     0.0000
1128           0.00 01/01/2024       1.80     497.82     0.0000     0.0000     0.0000
1129           0.00 01/01/2024       3.27     497.82     0.0000     0.0000     0.0000
1130           0.00 01/01/2024       5.00     497.82     0.0000     0.0000     0.0000
1131           0.00 01/01/2024       0.00     496.57     0.0000     0.0000     0.0000
1132           0.00 01/01/2024       0.75     496.57     0.0000     0.0000     0.0000
1133           0.00 01/01/2024       1.80     496.57     0.0000     0.0000     0.0000
1134           0.00 01/01/2024       3.27     496.57     0.0000     0.0000     0.0000
1135           0.00 01/01/2024       5.00     496.57     0.0000     0.0000     0.0000
1136           0.00 01/01/2024       0.00     495.31     0.0000     0.0000     0.0000
1137           0.00 01/01/2024       0.75     495.31     0.0000     0.0000     0.0000
1138           0.00 01/01/2024       1.80     495.31     0.0000     0.0000     0.0000
1139           0.00 01/01/2024       3.27     495.31     0.0000     0.0000     0.0000
1140           0.00 01/01/2024       5.00     495.31     0.0000     0.0000     0.0000
1141           0.00 01/01/2024       0.00     494.06     0.0000     0.0000     0.0000
1142           0.00 01/01/2024       0.75     494.06     0.0000     0.0000     0.0000
1143           0.00 01/01/2024       1.80     494.06     0.0000     0.0000     0.0000
1144           0.00 01/01/2024       3.27     494.06     0.0000     0.0000     0.0000
1145           0.00 01/01/2024       5.00     494.06     0.0000     0.0000     0.0000
1146           0.00 01/01/2024       0.00     492.80     0.0000     0.0000     0.0000
1147           0.00 01/01/2024       0.75     492.80     0.0000     0.0000     0.0000
1148           0.00 01/01/2024       1.80     492.80     0.0000     0.0000     0.0000
1149           0.00 01/01/2024       3.27     492.80     0.0000     0.0000     0.0000
1150           0.00 01/01/2024       5.00     492.80     0.0000     0.0000     0.0000
1151           0.00 01/01/2024       0.00     491.54     0.0000     0.0000     0.0000
1152           0.00 01/01/2024       0.75     491.54     0.0000     0.0000     0.0000
1153           0.00 01/01/2024       1.80     491.54     0.0000     0.0000     0.0000
1154           0.00 01/01/2024       3.27     491.54     0.0000     0.0000     0.0000
1155           0.00 01/01/2024       5.00     491.54     0.0000     0.0000     0.0000
1156           0.00 01/01/2024       0.00     490.29     0.0000     0.0000     0.0000
1157           0.00 01/01/2024       0.75     490.29     0.0000     0.0000     0.0000
1158           0.00 01/01/2024       1.80     490.29     0.0000     0.0000     0.0000
1159           0.00 01/01/2024       3.27     490.29     0.0000     0.0000     0.0000
1160           0.00 01/01/2024       5.00     490.29     0.0000     0.0000     0.0000
1161           0.00 01/01/2024       0.00     489.03     0.0000     0.0000     0.0000
1162           0.00 01/01/2024       0.75     489.03     0.0000     0.0000     0.0000
1163           0.00 01/01/2024       1.80     489.03     0.0000     0.0000     0.0000
1164           0.00 01/01/2024       3.27     489.03     0.0000     0.0000     0.0000
1165           0.00 01/01/2024       5.00     489.03     0.0000     0.0000     0.0000
1166           0.00 01/01/2024       0.00     487.77     0.0000     0.0000     0.0000
1167           0.00 01/01/2024       0.75     487.77     0.0000     0.0000     0.0000
1168           0.00 01/01/2024       1.80     487.77     0.0000     0.0000     0.0000
1169           0.00 01/01/2024       3.27     487.77     0.0000     0.0000     0.0000
1170           0.00 01/01/2024       5.00     487.77     0.0000     0.0000     0.0000
1171           0.00 01/01/2024       0.00     486.50     0.0000     0.0000     0.0000
1172           0.00 01/01/2024       0.75     486.50     0.0000     0.0000     0.0000
1173           0.00 01/01/2024       1.80     486.50     0.0000     0.0000     0.0000
1174           0.00 01/01/2024       3.27     486.50     0.0000     0.0000     0.0000
1175           0.00 01/01/2024       5.00     486.50     0.0000     0.0000     0.0000
1176           0.00 01/01/2024       0.00     485.24     0.0000     0.0000     0.0000
1177           0.00 01/01/2024       0.75     485.24     0.0000     0.0000     0.0000
1178           0.00 01/01/2024       1.80     485.24     0.0000     0.0000     0.0000
1179           0.00 01/01/2024       3.27     485.24     0.0000     0.0000     0.0000
1180           0.00 01/01/2024       5.00     485.24     0.0000     0.0000     0.0000
1181           0.00 01/01/2024       0.00     483.98     0.0000     0.0000     0.0000
1182           0.00 01/01/2024       0.75     483.98     0.0000     0.0000     0.0000
1183           0.00 01/01/2024       1.80     483.98     0.0000     0.0000     0.0000
1184           0.00 01/01/2024       3.27     483.98     0.0000     0.0000     0.0000
1185           0.00 01/01/2024       5.00     483.98     0.0000     0.0000     0.0000
1186           0.00 01/01/2024       0.00     482.71     0.0000     0.0000     0.0000
1187           0.00 01/01/2024       0.75     482.71     0.0000     0.0000     0.0000
1188           0.00 01/01/2024       1.80     482.71     0.0000     0.0000     0.0000
1189           0.00 01/01/2024       3.27     482.71     0.0000     0.0000     0.0000
1190           0.00 01/01/2024       5.00     482.71     0.0000     0.0000     0.0000
1191           0.00 01/01/2024       0.00     481.44     0.0000     0.0000     0.0000
1192           0.00 01/01/2024       0.75     481.44     0.0000     0.0000     0.0000
1193           0.00 01/01/2024       1.80     481.44     0.0000     0.0000     0.0000
1194           0.00 01/01/2024       3.27     481.44     0.0000     0.0000     0.0000
1195           0.00 01/01/2024       5.00     481.44     0.0000     0.0000     0.0000
1196           0.00 01/01/2024       0.00     480.17     0.0000     0.0000     0.0000
1197           0.00 01/01/2024       0.75     480.17     0.0000     0.0000     0.0000
1198           0.00 01/01/2024       1.80     480.17     0.0000     0.0000     0.0000
1199           0.00 01/01/2024       3.27     480.17     0.0000     0.0000     0.0000
1200           0.00 01/01/2024       5.00     480.17     0.0000     0.0000     0.0000
1201           0.00 01/01/2024       0.00     478.90     0.0000     0.0000     0.0000
1202           0.00 01/01/2024       0.75     478.90     0.0000     0.0000     0.0000
1203           0.00 01/01/2024       1.80     478.90     0.0000     0.0000     0.0000
1204           0.00 01/01/2024       3.27     478.90     0.0000     0.0000     0.0000
1205           0.00 01/01/2024       5.00     478.90     0.0000     0.0000     0.0000
1206           0.00 01/01/2024       0.00     477.63     0.0000     0.0000     0.0000
1207           0.00 01/01/2024       0.75     477.63     0.0000     0.0000     0.0000
1208           0.00 01/01/2024       1.80     477.63     0.0000     0.0000     0.0000
1209           0.00 01/01/2024       3.27     477.63     0.0000     0.0000     0.0000
1210           0.00 01/01/2024       5.00     477.63     0.0000     0.0000     0.0000
1211           0.00 01/01/2024       0.00     476.36     0.0000     0.0000     0.0000
1212           0.00 01/01/2024       0.75     476.36     0.0000     0.0000     0.0000
1213           0.00 01/01/2024       1.80     476.36     0.0000     0.0000     0.0000
1214           0.00 01/01/2024       3.27     476.36     0.0000     0.0000     0.0000
1215           0.00 01/01/2024       5.00     476.36     0.0000     0.0000     0.0000
1216           0.00 01/01/2024       0.00     475.09     0.0000     0.0000     0.0000
1217           0.00 01/01/2024       0.75     475.09     0.0000     0.0000     0.0000
1218           0.00 01/01/2024       1.80     475.09     0.0000     0.0000     0.0000
1219           0.00 01/01/2024       3.27     475.09     0.0000     0.0000     0.0000
1220           0.00 01/01/2024       5.00     475.09     0.0000     0.0000     0.0000
1221           0.00 01/01/2024       0.00     473.81     0.0000     0.0000     0.0000
1222           0.00 01/01/2024       0.75     473.81     0.0000     0.0000     0.0000
1223           0.00 01/01/2024       1.80     473.81     0.0000     0.0000     0.0000
1224           0.00 01/01/2024       3.27     473.81     0.0000     0.0000     0.0000
1225           0.00 01/01/2024       5.00     473.81     0.0000     0.0000     0.0000
1226           0.00 01/01/2024       0.00     472.54     0.0000     0.0000     0.0000
1227           0.00 01/01/2024       0.75     472.54     0.0000     0.0000     0.0000
1228           0.00 01/01/2024       1.80     472.54     0.0000     0.0000     0.0000
1229           0.00 01/01/2024       3.27     472.54     0.0000     0.0000     0.0000
1230           0.00 01/01/2024       5.00     472.54     0.0000     0.0000     0.0000
1231           0.00 01/01/2024       0.00     471.26     0.0000     0.0000     0.0000
1232           0.00 01/01/2024       0.75     471.26     0.0000     0.0000     0.0000
1233           0.00 01/01/2024       1.80     471.26     0.0000     0.0000     0.0000
1234           0.00 01/01/2024       3.27     471.26     0.0000     0.0000     0.0000
1235           0.00 01/01/2024       5.00     471.26     0.0000     0.0000     0.0000
1236           0.00 01/01/2024       0.00     469.98     0.0000     0.0000     0.0000
1237           0.00 01/01/2024       0.75     469.98     0.0000     0.0000     0.0000
1238           0.00 01/01/2024       1.80     469.98     0.0000     0.0000     0.0000
1239           0.00 01/01/2024       3.27     469.98     0.0000     0.0000     0.0000
1240           0.00 01/01/2024       5.00     469.98     0.0000     0.0000     0.0000
1241           0.00 01/01/2024       0.00     468.70     0.0000     0.0000     0.0000
1242           0.00 01/01/2024       0.75     468.70     0.0000     0.0000     0.0000
1243           0.00 01/01/2024       1.80     468.70     0.0000     0.0000     0.0000
1244           0.00 01/01/2024       3.27     468.70     0.0000     0.0000     0.0000
1245           0.00 01/01/2024       5.00     468.70     0.0000     0.0000     0.0000
1246           0.00 01/01/2024       0.00     467.42     0.0000     0.0000     0.0000
1247           0.00 01/01/2024       0.75     467.42     0.0000     0.0000     0.0000
1248           0.00 01/01/2024       1.80     467.42     0.0000     0.0000     0.0000
1249           0.00 01/01/2024       3.27     467.42     0.0000     0.0000     0.0000
1250           0.00 01/01/2024       5.00     467.42     0.0000     0.0000     0.0000
1251           0.00 01/01/2024       0.00     466.14     0.0000     0.0000     0.0000
1252           0.00 01/01/2024       0.75     466.14     0.0000     0.0000     0.0000
1253           0.00 01/01/2024       1.80     466.14     0.0000     0.0000     0.0000
1254           0.00 01/01/2024       3.27     466.14     0.0000     0.0000     0.0000
1255           0.00 01/01/2024       5.00     466.14     0.0000     0.0000     0.0000
1256           0.00 01/01/2024       0.00     464.85     0.0000     0.0000     0.0000
1257           0.00 01/01/2024       0.75     464.85     0.0000     0.0000     0.0000
1258           0.00 01/01/2024       1.80     464.85     0.0000     0.0000     0.0000
1259           0.00 01/01/2024       3.27     464.85     0.0000     0.0000     0.0000
1260           0.00 01/01/2024       5.00     464.85     0.0000     0.0000     0.0000
1261           0.00 01/01/2024       0.00     463.57     0.0000     0.0000     0.0000
1262           0.00 01/01/2024       0.75     463.57     0.0000     0.0000     0.0000
1263           0.00 01/01/2024       1.80     463.57     0.0000     0.0000     0.0000
1264           0.00 01/01/2024       3.27     463.57     0.0000     0.0000     0.0000
1265           0.00 01/01/2024       5.00     463.57     0.0000     0.0000     0.0000
1266           0.00 01/01/2024       0.00     462.28     0.0000     0.0000     0.0000
1267           0.00 01/01/2024       0.75     462.28     0.0000     0.0000     0.0000
1268           0.00 01/01/2024       1.80     462.28     0.0000     0.0000     0.0000
1269           0.00 01/01/2024       3.27     462.28     0.0000     0.0000     0.0000
1270           0.00 01/01/2024       5.00     462.28     0.0000     0.0000     0.0000
1271           0.00 01/01/2024       0.00     460.99     0.0000     0.0000     0.0000
1272           0.00 01/01/2024       0.75     460.99     0.0000     0.0000     0.0000
1273           0.00 01/01/2024       1.80     460.99     0.0000     0.0000     0.0000
1274           0.00 01/01/2024       3.27     460.99     0.0000     0.0000     0.0000
1275           0.00 01/01/2024       5.00     460.99     0.0000     0.0000     0.0000
1276           0.00 01/01/2024       0.00     459.70     0.0000     0.0000     0.0000
1277           0.00 01/01/2024       0.75     459.70     0.0000     0.0000     0.0000
1278           0.00 01/01/2024       1.80     459.70     0.0000     0.0000     0.0000
1279           0.00 01/01/2024       3.27     459.70     0.0000     0.0000     0.0000
1280           0.00 01/01/2024       5.00     459.70     0.0000     0.0000     0.0000
1281           0.00 01/01/2024       0.00     458.41     0.0000     0.0000     0.0000
1282           0.00 01/01/2024       0.75     458.41     0.0000     0.0000     0.0000
1283           0.00 01/01/2024       1.80     458.41     0.0000     0.0000     0.0000
1284           0.00 01/01/2024       3.27     458.41     0.0000     0.0000     0.0000
1285           0.00 01/01/2024       5.00     458.41     0.0000     0.0000     0.0000
1286           0.00 01/01/2024       0.00     457.12     0.0000     0.0000     0.0000
1287           0.00 01/01/2024       0.75     457.12     0.0000     0.0000     0.0000
1288           0.00 01/01/2024       1.80     457.12     0.0000     0.0000     0.0000
1289           0.00 01/01/2024       3.27     457.12     0.0000     0.0000     0.0000
1290           0.00 01/01/2024       5.00     457.12     0.0000     0.0000     0.0000
1291           0.00 01/01/2024       0.00     455.83     0.0000     0.0000     0.0000
1292           0.00 01/01/2024       0.75     455.83     0.0000     0.0000     0.0000
1293           0.00 01/01/2024       1.80     455.83     0.0000     0.0000     0.0000
1294           0.00 01/01/2024       3.27     455.83     0.0000     0.0000     0.0000
1295           0.00 01/01/2024       5.00     455.83     0.0000     0.0000     0.0000
1296           0.00 01/01/2024       0.00     454.53     0.0000     0.0000     0.0000
1297           0.00 01/01/2024       0.75     454.53     0.0000     0.0000     0.0000
1298           0.00 01/01/2024       1.80     454.53     0.0000     0.0000     0.0000
1299           0.00 01/01/2024       3.27     454.53     0.0000     0.0000     0.0000
1300           0.00 01/01/2024       5.00     454.53     0.0000     0.0000     0.0000
1301           0.00 01/01/2024       0.00     453.24     0.0000     0.0000     0.0000
1302           0.00 01/01/2024       0.75     453.24     0.0000     0.0000     0.0000
1303           0.00 01/01/2024       1.80     453.24     0.0000     0.0000     0.0000
1304           0.00 01/01/2024       3.27     453.24     0.0000     0.0000     0.0000
1305           0.00 01/01/2024       5.00     453.24     0.0000     0.0000     0.0000
1306           0.00 01/01/2024       0.00     451.94     0.0000     0.0000     0.0000
1307           0.00 01/01/2024       0.75     451.94     0.0000     0.0000     0.0000
1308           0.00 01/01/2024       1.80     451.94     0.0000     0.0000     0.0000
1309           0.00 01/01/2024       3.27     451.94     0.0000     0.0000     0.0000
1310           0.00 01/01/2024       5.00     451.94     0.0000     0.0000     0.0000
1311           0.00 01/01/2024       0.00     450.64     0.0000     0.0000     0.0000
1312           0.00 01/01/2024       0.75     450.64     0.0000     0.0000     0.0000
1313           0.00 01/01/2024       1.80     450.64     0.0000     0.0000     0.0000
1314           0.00 01/01/2024       3.27     450.64     0.0000     0.0000     0.0000
1315           0.00 01/01/2024       5.00     450.64     0.0000     0.0000     0.0000
1316           0.00 01/01/2024       0.00     449.34     0.0000     0.0000     0.0000
1317           0.00 01/01/2024       0.75     449.34     0.0000     0.0000     0.0000
1318           0.00 01/01/2024       1.80     449.34     0.0000     0.0000     0.0000
1319           0.00 01/01/2024       3.27     449.34     0.0000     0.0000     0.0000
1320           0.00 01/01/2024       5.00     449.34     0.0000     0.0000     0.0000
1321           0.00 01/01/2024       0.00     448.04     0.0000     0.0000     0.0000
1322           0.00 01/01/2024       0.75     448.04     0.0000     0.0000     0.0000
1323           0.00 01/01/2024       1.80     448.04     0.0000     0.0000     0.0000
1324           0.00 01/01/2024       3.27     448.04     0.0000     0.0000     0.0000
1325           0.00 01/01/2024       5.00     448.04     0.0000     0.0000     0.0000
1326           0.00 01/01/2024       0.00     446.74     0.0000     0.0000     0.0000
1327           0.00 01/01/2024       0.75     446.74     0.0000     0.0000     0.0000
1328           0.00 01/01/2024       1.80     446.74     0.0000     0.0000     0.0000
1329           0.00 01/01/2024       3.27     446.74     0.0000     0.0000     0.0000
1330           0.00 01/01/2024       5.00     446.74     0.0000     0.0000     0.0000
1331           0.00 01/01/2024       0.00     445.44     0.0000     0.0000     0.0000
1332           0.00 01/01/2024       0.75     445.44     0.0000     0.0000     0.0000
1333           0.00 01/01/2024       1.80     445.44     0.0000     0.0000     0.0000
1334           0.00 01/01/2024       3.27     445.44     0.0000     0.0000     0.0000
1335           0.00 01/01/2024       5.00     445.44     0.0000     0.0000     0.0000
1336           0.00 01/01/2024       0.00     444.13     0.0000     0.0000     0.0000
1337           0.00 01/01/2024       0.75     444.13     0.0000     0.0000     0.0000
1338           0.00 01/01/2024       1.80     444.13     0.0000     0.0000     0.0000
1339           0.00 01/01/2024       3.27     444.13     0.0000     0.0000     0.0000
1340           0.00 01/01/2024       5.00     444.13     0.0000     0.0000     0.0000
1341           0.00 01/01/2024       0.00     442.83     0.0000     0.0000     0.0000
1342           0.00 01/01/2024       0.75     442.83     0.0000     0.0000     0.0000
1343           0.00 01/01/2024       1.80     442.83     0.0000     0.0000     0.0000
1344           0.00 01/01/2024       3.27     442.83     0.0000     0.0000     0.0000
1345           0.00 01/01/2024       5.00     442.83     0.0000     0.0000     0.0000
1346           0.00 01/01/2024       0.00     441.52     0.0000     0.0000     0.0000
1347           0.00 01/01/2024       0.75     441.52     0.0000     0.0000     0.0000
1348           0.00 01/01/2024       1.80     441.52     0.0000     0.0000     0.0000
1349           0.00 01/01/2024       3.27     441.52     0.0000     0.0000     0.0000
1350           0.00 01/01/2024       5.00     441.52     0.0000     0.0000     0.0000
1351           0.00 01/01/2024       0.00     440.21     0.0000     0.0000     0.0000
1352           0.00 01/01/2024       0.75     440.21     0.0000     0.0000     0.0000
1353           0.00 01/01/2024       1.80     440.21     0.0000     0.0000     0.0000
1354           0.00 01/01/2024       3.27     440.21     0.0000     0.0000     0.0000
1355           0.00 01/01/2024       5.00     440.21     0.0000     0.0000     0.0000
1356           0.00 01/01/2024       0.00     438.90     0.0000     0.0000     0.0000
1357           0.00 01/01/2024       0.75     438.90     0.0000     0.0000     0.0000
1358           0.00 01/01/2024       1.80     438.90     0.0000     0.0000     0.0000
1359           0.00 01/01/2024       3.27     438.90     0.0000     0.0000     0.0000
1360           0.00 01/01/2024       5.00     438.90     0.0000     0.0000     0.0000
1361           0.00 01/01/2024       0.00     437.59     0.0000     0.0000     0.0000
1362           0.00 01/01/2024       0.75     437.59     0.0000     0.0000     0.0000
1363           0.00 01/01/2024       1.80     437.59     0.0000     0.0000     0.0000
1364           0.00 01/01/2024       3.27     437.59     0.0000     0.0000     0.0000
1365           0.00 01/01/2024       5.00     437.59     0.0000     0.0000     0.0000
1366           0.00 01/01/2024       0.00     436.28     0.0000     0.0000     0.0000
1367           0.00 01/01/2024       0.75     436.28     0.0000     0.0000     0.0000
1368           0.00 01/01/2024       1.80     436.28     0.0000     0.0000     0.0000
1369           0.00 01/01/2024       3.27     436.28     0.0000     0.0000     0.0000
1370           0.00 01/01/2024       5.00     436.28     0.0000     0.0000     0.0000
1371           0.00 01/01/2024       0.00     434.97     0.0000     0.0000     0.0000
1372           0.00 01/01/2024       0.75     434.97     0.0000     0.0000     0.0000
1373           0.00 01/01/2024       1.80     434.97     0.0000     0.0000     0.0000
1374           0.00 01/01/2024       3.27     434.97     0.0000     0.0000     0.0000
1375           0.00 01/01/2024       5.00     434.97     0.0000     0.0000     0.0000
1376           0.00 01/01/2024       0.00     433.65     0.0000     0.0000     0.0000
1377           0.00 01/01/2024       0.75     433.65     0.0000     0.0000     0.0000
1378           0.00 01/01/2024       1.80     433.65     0.0000     0.0000     0.0000
1379           0.00 01/01/2024       3.27     433.65     0.0000     0.0000     0.0000
1380           0.00 01/01/2024       5.00     433.65     0.0000     0.0000     0.0000
1381           0.00 01/01/2024       0.00     432.33     0.0000     0.0000     0.0000
1382           0.00 01/01/2024       0.75     432.33     0.0000     0.0000     0.0000
1383           0.00 01/01/2024       1.80     432.33     0.0000     0.0000     0.0000
1384           0.00 01/01/2024       3.27     432.33     0.0000     0.0000     0.0000
1385           0.00 01/01/2024       5.00     432.33     0.0000     0.0000     0.0000
1386           0.00 01/01/2024       0.00     431.02     0.0000     0.0000     0.0000
1387           0.00 01/01/2024       0.75     431.02     0.0000     0.0000     0.0000
1388           0.00 01/01/2024       1.80     431.02     0.0000     0.0000     0.0000
1389           0.00 01/01/2024       3.27     431.02     0.0000     0.0000     0.0000
1390           0.00 01/01/2024       5.00     431.02     0.0000     0.0000     0.0000
1391           0.00 01/01/2024       0.00     429.70     0.0000     0.0000     0.0000
1392           0.00 01/01/2024       0.75     429.70     0.0000     0.0000     0.0000
1393           0.00 01/01/2024       1.80     429.70     0.0000     0.0000     0.0000
1394           0.00 01/01/2024       3.27     429.70     0.0000     0.0000     0.0000
1395           0.00 01/01/2024       5.00     429.70     0.0000     0.0000     0.0000
1396           0.00 01/01/2024       0.00     428.38     0.0000     0.0000     0.0000
1397           0.00 01/01/2024       0.75     428.38     0.0000     0.0000     0.0000
1398           0.00 01/01/2024       1.80     428.38     0.0000     0.0000     0.0000
1399           0.00 01/01/2024       3.27     428.38     0.0000     0.0000     0.0000
1400           0.00 01/01/2024       5.00     428.38     0.0000     0.0000     0.0000
1401           0.00 01/01/2024       0.00     427.06     0.0000     0.0000     0.0000
1402           0.00 01/01/2024       0.75     427.06     0.0000     0.0000     0.0000
1403           0.00 01/01/2024       1.80     427.06     0.0000     0.0000     0.0000
1404           0.00 01/01/2024       3.27     427.06     0.0000     0.0000     0.0000
1405           0.00 01/01/2024       5.00     427.06     0.0000     0.0000     0.0000
1406           0.00 01/01/2024       0.00     425.73     0.0000     0.0000     0.0000
1407           0.00 01/01/2024       0.75     425.73     0.0000     0.0000     0.0000
1408           0.00 01/01/2024       1.80     425.73     0.0000     0.0000     0.0000
1409           0.00 01/01/2024       3.27     425.73     0.0000     0.0000     0.0000
1410           0.00 01/01/2024       5.00     425.73     0.0000     0.0000     0.0000
1411           0.00 01/01/2024       0.00     424.41     0.0000     0.0000     0.0000
1412           0.00 01/01/2024       0.75     424.41     0.0000     0.0000     0.0000
1413           0.00 01/01/2024       1.80     424.41     0.0000     0.0000     0.0000
1414           0.00 01/01/2024       3.27     424.41     0.0000     0.0000     0.0000
1415           0.00 01/01/2024       5.00     424.41     0.0000     0.0000     0.0000
1416           0.00 01/01/2024       0.00     423.08     0.0000     0.0000     0.0000
1417           0.00 01/01/2024       0.75     423.08     0.0000     0.0000     0.0000
1418           0.00 01/01/2024       1.80     423.08     0.0000     0.0000     0.0000
1419           0.00 01/01/2024       3.27     423.08     0.0000     0.0000     0.0000
1420           0.00 01/01/2024       5.00     423.08     0.0000     0.0000     0.0000
1421           0.00 01/01/2024       0.00     421.76     0.0000     0.0000     0.0000
1422           0.00 01/01/2024       0.75     421.76     0.0000     0.0000     0.0000
1423           0.00 01/01/2024       1.80     421.76     0.0000     0.0000     0.0000
1424           0.00 01/01/2024       3.27     421.76     0.0000     0.0000     0.0000
1425           0.00 01/01/2024       5.00     421.76     0.0000     0.0000     0.0000
1426           0.00 01/01/2024       0.00     420.43     0.0000     0.0000     0.0000
1427           0.00 01/01/2024       0.75     420.43     0.0000     0.0000     0.0000
1428           0.00 01/01/2024       1.80     420.43     0.0000     0.0000     0.0000
1429           0.00 01/01/2024       3.27     420.43     0.0000     0.0000     0.0000
1430           0.00 01/01/2024       5.00     420.43     0.0000     0.0000     0.0000
1431           0.00 01/01/2024       0.00     419.10     0.0000     0.0000     0.0000
1432           0.00 01/01/2024       0.75     419.10     0.0000     0.0000     0.0000
1433           0.00 01/01/2024       1.80     419.10     0.0000     0.0000     0.0000
1434           0.00 01/01/2024       3.27     419.10     0.0000     0.0000     0.0000
1435           0.00 01/01/2024       5.00     419.10     0.0000     0.0000     0.0000
1436           0.00 01/01/2024       0.00     417.77     0.0000     0.0000     0.0000
1437           0.00 01/01/2024       0.75     417.77     0.0000     0.0000     0.0000
1438           0.00 01/01/2024       1.80     417.77     0.0000     0.0000     0.0000
1439           0.00 01/01/2024       3.27     417.77     0.0000     0.0000     0.0000
1440           0.00 01/01/2024       5.00     417.77     0.0000     0.0000     0.0000
1441           0.00 01/01/2024       0.00     416.43     0.0000     0.0000     0.0000
1442           0.00 01/01/2024       0.75     416.43     0.0000     0.0000     0.0000
1443           0.00 01/01/2024       1.80     416.43     0.0000     0.0000     0.0000
1444           0.00 01/01/2024       3.27     416.43     0.0000     0.0000     0.0000
1445           0.00 01/01/2024       5.00     416.43     0.0000     0.0000     0.0000
1446           0.00 01/01/2024       0.00     415.10     0.0000     0.0000     0.0000
1447           0.00 01/01/2024       0.75     415.10     0.0000     0.0000     0.0000
1448           0.00 01/01/2024       1.80     415.10     0.0000     0.0000     0.0000
1449           0.00 01/01/2024       3.27     415.10     0.0000     0.0000     0.0000
1450           0.00 01/01/2024       5.00     415.10     0.0000     0.0000     0.0000
1451           0.00 01/01/2024       0.00     413.77     0.0000     0.0000     0.0000
1452           0.00 01/01/2024       0.75     413.77     0.0000     0.0000     0.0000
1453           0.00 01/01/2024       1.80     413.77     0.0000     0.0000     0.0000
1454           0.00 01/01/2024       3.27     413.77     0.0000     0.0000     0.0000
1455           0.00 01/01/2024       5.00     413.77     0.0000     0.0000     0.0000
1456           0.00 01/01/2024       0.00     412.43     0.0000     0.0000     0.0000
1457           0.00 01/01/2024       0.75     412.43     0.0000     0.0000     0.0000
1458           0.00 01/01/2024       1.80     412.43     0.0000     0.0000     0.0000
1459           0.00 01/01/2024       3.27     412.43     0.0000     0.0000     0.0000
1460           0.00 01/01/2024       5.00     412.43     0.0000     0.0000     0.0000
